phone_number,contact_phone,contact_name,known_name,city,source,is_first_call,call_count,days_since_last_call,memory_summary,past_outcome,known_facts,next_action,do_not_call,business_name,segment,type,rating,reviews,address,maps_link,website,roles_needed,status,notes
+919910996350,+919910996350,Jewels Garden,,Gurugram,Google Maps,true,0,,,,"Banquet Hall in Gurugram, rated 4.2★ (830 reviews); Switch can staff: Waiter, Bartender, Housekeeping, Helper",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Jewels Garden,Banquet Hall,event_venue,4.2,830,"Sheetla Mata Rd, Rajiv Nagar, Sector 13, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=7554387710143839200&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.gnhhotels.com/,"Waiter, Bartender, Housekeeping, Helper",New,
+918920597474,+918920597474,Book My Banquets – Banquet Halls in Gurgaon & Delhi NCR,,Gurugram,Google Maps,true,0,,,,"Banquet Hall in Gurugram, rated 4★ (12 reviews); Switch can staff: Waiter, Bartender, Housekeeping, Helper",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Book My Banquets – Banquet Halls in Gurgaon & Delhi NCR,Banquet Hall,banquet_hall,4,12,"40A/5, CHANDER NAGAR, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=8973534103633807436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.bookmybanquets.in/,"Waiter, Bartender, Housekeeping, Helper",New,
+918882956199,+918882956199,DS Creations of Arts,,Gurugram,Google Maps,true,0,,,,"Banquet Hall in Gurugram, rated 5★ (439 reviews); Switch can staff: Waiter, Bartender, Housekeeping, Helper",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,DS Creations of Arts,Banquet Hall,manufacturer,5,439,"Payal Cinema Complex, Delhi Rd, near Amit Fam, Rajiv Nagar, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=13040766192169441690&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Bartender, Housekeeping, Helper",New,
+918800272791,+918800272791,Elite 32 Avenue,,Gurugram,Google Maps,true,0,,,,"Banquet Hall in Gurugram, rated 4.8★ (45 reviews); Switch can staff: Waiter, Bartender, Housekeeping, Helper",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Elite 32 Avenue,Banquet Hall,banquet_hall,4.8,45,"1560, Sector 15 Part 2, Sector 16, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=5154032684713482608&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://hotelelitegroup.com/,"Waiter, Bartender, Housekeeping, Helper",New,
+919289255799,+919289255799,Vivaana by SK,,Gurugram,Google Maps,true,0,,,,"Banquet Hall in Gurugram, rated 4.7★ (668 reviews); Switch can staff: Waiter, Bartender, Housekeeping, Helper",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Vivaana by SK,Banquet Hall,banquet_hall,4.7,668,"F3P2+4VF Old Palam, Gurgaon - Delhi Expy, opp. Air Force Station, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=14012124315957343922&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Bartender, Housekeeping, Helper",New,
+919999534299,+919999534299,Square 9 Birthday party places & conferences,,Gurugram,Google Maps,true,0,,,,"Banquet Hall in Gurugram, rated 5★ (1 reviews); Switch can staff: Waiter, Bartender, Housekeeping, Helper",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Square 9 Birthday party places & conferences,Banquet Hall,banquet_hall,5,1,"C-8, South City, Old DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=13487057968028936285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.square9inn.in/,"Waiter, Bartender, Housekeeping, Helper",New,
+917291091157,+917291091157,Wedding Venues in Gurgaon - Shaurya Garden,,Gurugram,Google Maps,true,0,,,,"Banquet Hall in Gurugram, rated 4★ (167 reviews); Switch can staff: Waiter, Bartender, Housekeeping, Helper",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Wedding Venues in Gurgaon - Shaurya Garden,Banquet Hall,banquet_hall,4,167,"Opp. Airforce Station Old Delhi Raod, F3P3+96W, Old DLF Colony, Sector 14, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=1359291475318073346&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Bartender, Housekeeping, Helper",New,
+918800436962,+918800436962,FOOD iN JOY (A Cloud Kitchen),,Gurugram,Google Maps,true,0,,,,"Cloud Kitchen in Gurugram, rated 4.9★ (11 reviews); Switch can staff: Kitchen Helper, Cook, Dishwasher, Packer",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,FOOD iN JOY (A Cloud Kitchen),Cloud Kitchen,restaurant,4.9,11,"DSS 104, Mini, Huda Market, Sector 31, near Canara Bank, Sector 31, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=6771728030326583459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Kitchen Helper, Cook, Dishwasher, Packer",New,
+919810997870,+919810997870,The Kurry Tadka,,Gurugram,Google Maps,true,0,,,,"Cloud Kitchen in Gurugram, rated 4.9★ (26 reviews); Switch can staff: Kitchen Helper, Cook, Dishwasher, Packer",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,The Kurry Tadka,Cloud Kitchen,food_court,4.9,26,"H. No. 1214, Jharsa, Sector 46, Gurugram, Haryana 122022, India",https://maps.google.com/?cid=2594693085306257266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://zomato.onelink.me/xqzv/w2ezckyu,"Kitchen Helper, Cook, Dishwasher, Packer",New,
+919818691398,+919818691398,Cloud Kitchen Tasty Home Food,,Gurugram,Google Maps,true,0,,,,"Cloud Kitchen in Gurugram, rated 4★ (4 reviews); Switch can staff: Kitchen Helper, Cook, Dishwasher, Packer",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Cloud Kitchen Tasty Home Food,Cloud Kitchen,meal_takeaway,4,4,"Noble Enclave Palam Vihar Extension, 87, Noble Enclave Road, Noble Enclave, Palam Vihar Extension, Gurugram, Noble Enclave, Palam Vihar Extension, Delhi NCR, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=2926310950810164512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Kitchen Helper, Cook, Dishwasher, Packer",New,
+919711499151,+919711499151,HotBox Cloud Kitchen,,Gurugram,Google Maps,true,0,,,,"Cloud Kitchen in Gurugram, rated 5★ (16 reviews); Switch can staff: Kitchen Helper, Cook, Dishwasher, Packer",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,HotBox Cloud Kitchen,Cloud Kitchen,wholesaler,5,16,"HotBox, House No 14, Gali No. A10, Block C, Ashok Vihar Phase III Extension, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=13779203263597867844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://hotbox-cloud-kitchen.grexa.site/,"Kitchen Helper, Cook, Dishwasher, Packer",New,
+919278258705,+919278258705,The Minimalist Foodiee Cloud Kitchen.,,Gurugram,Google Maps,true,0,,,,"Cloud Kitchen in Gurugram, rated 4.5★ (35 reviews); Switch can staff: Kitchen Helper, Cook, Dishwasher, Packer",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,The Minimalist Foodiee Cloud Kitchen.,Cloud Kitchen,food_court,4.5,35,"PLOT NO . 79, behind GRAMIN BANK, Jharsa, Kilhore Patti, Jharsa Village, Sector 39, Gurugram, Haryana 122003, India",https://maps.google.com/?cid=6369493241426146274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Kitchen Helper, Cook, Dishwasher, Packer",New,
+918851305451,+918851305451,Annapurna Home Kitchen (Cloud Kitchen),,Gurugram,Google Maps,true,0,,,,"Cloud Kitchen in Gurugram, rated 5★ (10 reviews); Switch can staff: Kitchen Helper, Cook, Dishwasher, Packer",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Annapurna Home Kitchen (Cloud Kitchen),Cloud Kitchen,food_court,5,10,"2nd Floor, 301/12, Street No.8, Krishna Colony, Gurgaon Rural, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=5391984693973278623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Kitchen Helper, Cook, Dishwasher, Packer",New,
+919560690917,+919560690917,M.C.Tadka - The Punjab Special,,Gurugram,Google Maps,true,0,,,,"Cloud Kitchen in Gurugram, rated 4★ (60 reviews); Switch can staff: Kitchen Helper, Cook, Dishwasher, Packer",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,M.C.Tadka - The Punjab Special,Cloud Kitchen,north_indian_restaurant,4,60,"A 81, Sanjay Gram Colony, Rajiv Nagar, Sector 13, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=16997156643223544268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Kitchen Helper, Cook, Dishwasher, Packer",New,
+917888793494,+917888793494,Cloud kitchen Gurgaon,,Gurugram,Google Maps,true,0,,,,"Cloud Kitchen in Gurugram, rated 5★ (2 reviews); Switch can staff: Kitchen Helper, Cook, Dishwasher, Packer",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Cloud kitchen Gurgaon,Cloud Kitchen,restaurant,5,2,"7, Chanderlok, DLF City IV, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=8061120027705305212&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Kitchen Helper, Cook, Dishwasher, Packer",New,
+917065367848,+917065367848,Richa cloud kitchen,,Gurugram,Google Maps,true,0,,,,"Cloud Kitchen in Gurugram, rated 4.8★ (11 reviews); Switch can staff: Kitchen Helper, Cook, Dishwasher, Packer",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Richa cloud kitchen,Cloud Kitchen,chinese_restaurant,4.8,11,"House no.57a, phase 3, ganga vihar, Gali Number 3, Old Rajender Nagar, Nihali Colony, Sector 110, Gurugram, Haryana 122017, India",https://maps.google.com/?cid=11928362674114589045&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Kitchen Helper, Cook, Dishwasher, Packer",New,
+917274066054,+917274066054,Addu cloud kitchen and tiffin,,Gurugram,Google Maps,true,0,,,,"Cloud Kitchen in Gurugram, rated 5★ (3 reviews); Switch can staff: Kitchen Helper, Cook, Dishwasher, Packer",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Addu cloud kitchen and tiffin,Cloud Kitchen,restaurant,5,3,"houseno/216, Housing board colony, near LOTUS VALLEY SCHOOL, Tigra, Sector 57, Gurugram, Haryana 122011, India",https://maps.google.com/?cid=12786758509258926467&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Kitchen Helper, Cook, Dishwasher, Packer",New,
+918860326332,+918860326332,MAA CLOUD KITCHEN,,Gurugram,Google Maps,true,0,,,,"Cloud Kitchen in Gurugram, rated 4.9★ (8 reviews); Switch can staff: Kitchen Helper, Cook, Dishwasher, Packer",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,MAA CLOUD KITCHEN,Cloud Kitchen,meal_delivery,4.9,8,"1073, Kamla Apartments, 2, Jharsa, Jharsa Village, Sector 39, Gurugram, Haryana 122003, India",https://maps.google.com/?cid=7451304807547182571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Kitchen Helper, Cook, Dishwasher, Packer",New,
+918920882191,+918920882191,Beyond Just Work,,Gurugram,Google Maps,true,0,,,,"Cloud Kitchen in Gurugram, rated 4.7★ (214 reviews); Switch can staff: Kitchen Helper, Cook, Dishwasher, Packer",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Beyond Just Work,Cloud Kitchen,coworking_space,4.7,214,"B-38, Old DLF Colony, Sector 14, Gurugram, Haryana 122007, India",https://maps.google.com/?cid=16788508442787773035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://beyondjustwork.com/explore,"Kitchen Helper, Cook, Dishwasher, Packer",New,
+919311550445,+919311550445,The Monk,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.2★ (566 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,The Monk,Restaurant,asian_restaurant,4.2,566,"Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=8376775939042478657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+918587812658,+918587812658,The Potbelly – Gurgaon,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.3★ (1114 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,The Potbelly – Gurgaon,Restaurant,north_indian_restaurant,4.3,1114,"no.22, 32nd Milestone, NH 8, Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=13066965331017562327&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+917042575339,+917042575339,Greenr Cafe,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.4★ (2778 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Greenr Cafe,Restaurant,restaurant,4.4,2778,"32nd Avenue, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=16705295553204159718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://m.facebook.com/begreenr/,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+918178539537,+918178539537,Bhawan Gurgaon,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.6★ (1447 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Bhawan Gurgaon,Restaurant,indian_restaurant,4.6,1447,"Bhawan, Unit 9, 32nd Avenue, NH-8, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=17796299263611730859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://bhawanindia.com/,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+918448050264,+918448050264,ButterHands by Melt House,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4★ (877 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,ButterHands by Melt House,Restaurant,restaurant,4,877,"Corner unit, Ground floor, 32nd Avenue, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=11715998249426075064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919899308682,+919899308682,Darbar Food Palace,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.1★ (2244 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Darbar Food Palace,Restaurant,north_indian_restaurant,4.1,2244,"15/1, Jaipur - Delhi Expy, Sector 15 Part 1, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=447409790585868094&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919958570381,+919958570381,Mala-Akbari 32nd Avenue,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.4★ (1319 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Mala-Akbari 32nd Avenue,Restaurant,north_indian_restaurant,4.4,1319,"Unit No 21, 32nd Avenue, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=2388215052155192427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.mala-akbari.co.in/,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919818990297,+919818990297,The House of Celeste,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 3.9★ (874 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,The House of Celeste,Restaurant,north_indian_restaurant,3.9,874,"Unit No. 8, 32nd Avenue, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=6655166385313714684&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.thehouseofceleste.com/,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+918929766536,+918929766536,Nawabs Dine & Date,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.5★ (101 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Nawabs Dine & Date,Restaurant,restaurant,4.5,101,"SCO 128, Huda Market Rd, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=5134432355087723237&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919205979962,+919205979962,"Unlocked - Bar, Kitchen and Escape Room",,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4★ (1485 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,"Unlocked - Bar, Kitchen and Escape Room",Restaurant,restaurant,4,1485,"32nd Avenue, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=12700348745132496935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://unlocked.co.in/,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919289747390,+919289747390,Bikanervala | Sector 15 Gurugram,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.4★ (2036 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Bikanervala | Sector 15 Gurugram,Restaurant,family_restaurant,4.4,2036,"SCO NO 24, 25 & 26 53, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=9008033593007245912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://order.bikanervala.com/order/bikanervala-sector-15-gurgaon,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919810941870,+919810941870,ROTI n BOTI,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.8★ (70 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,ROTI n BOTI,Restaurant,restaurant,4.8,70,"Shop no 64, Huda Market Rd, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=2676365519976387273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://magicpin.in/Gurgaon/Sector-15/Restaurant/Roti-N-Boti/store/155346c/?utm_source=gbp,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919818494059,+919818494059,Pastiche,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.4★ (212 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Pastiche,Restaurant,restaurant,4.4,212,"Milestone), Highline, 32nd Avenue, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=14217041391261938457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919810168213,+919810168213,RYU Bar,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.5★ (1172 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,RYU Bar,Restaurant,bar,4.5,1172,"Plot No. 27, NH-8, 32nd Avenue, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=1521832025259337622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919830425319,+919830425319,BONGS BIRYANI SECTOR 15,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.8★ (71 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,BONGS BIRYANI SECTOR 15,Restaurant,indian_restaurant,4.8,71,"SHOP No. 86, SECTOR 15 PART 2, Huda Market Rd, S-86, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=17460696951615170090&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919999177600,+919999177600,COMO - Pizzeria & Cafe,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.1★ (1919 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,COMO - Pizzeria & Cafe,Restaurant,pizza_restaurant,4.1,1919,"32nd Avenue, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=11914698540834362851&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919315434293,+919315434293,Cocktails and Dreams Speakeasy,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.5★ (2276 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Cocktails and Dreams Speakeasy,Restaurant,cocktail_bar,4.5,2276,"SCO -23, Sector 15 Part 2, Market, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=3964223257218427215&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://cnd-speakeasy.com/,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+917042092605,+917042092605,Dosa Coffee,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.4★ (789 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Dosa Coffee,Restaurant,south_indian_restaurant,4.4,789,"Shop N.72, Part-ll, Sector-15, Urban Estate, Silokhea, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=1181620658164301169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.dosacoffee.com/,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+917982365052,+917982365052,Fifth Avenue Cafe And Bakery,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4★ (673 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,Fifth Avenue Cafe And Bakery,Restaurant,bakery,4,673,"32, milestones, Jaipur - Delhi Expy, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=2798856540798596384&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919582838286,+919582838286,The Chinese Kitchen,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.2★ (419 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,The Chinese Kitchen,Restaurant,chinese_restaurant,4.2,419,"Shop no 56 & 57, Market, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=1339275698773370716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
+919811335132,+919811335132,China bowl,,Gurugram,Google Maps,true,0,,,,"Restaurant in Gurugram, rated 4.4★ (102 reviews); Switch can staff: Waiter, Kitchen Helper, Cook, Dishwasher",First outreach: introduce Switch on-demand staffing; qualify roles & headcount needed.,false,China bowl,Restaurant,chinese_restaurant,4.4,102,"73, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=12534531575777022986&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Waiter, Kitchen Helper, Cook, Dishwasher",New,
